5668,-38.71250725,-72.65644069,1
5668,-38.76060671,-72.65108327,1
5668,-38.73837114,-72.62736615,1
5668,-38.75552031,-72.64079127,1
5668,-38.75651059,-72.65891422,1
5668,-38.72392224,-72.56159237,1
5668,-38.75597104,-72.64924154,1
5668,-38.7188897,-72.55836487,1
5668,-38.75685022,-72.64063977,1
5668,-38.75396329,-72.64061853,1
5668,-38.75402334,-72.64096134,1
5668,-38.76067249,-72.65281608,1
5668,-38.76031337,-72.64809722,1
5668,-38.75197779,-72.64695434,1
5668,-38.75218288,-72.64152407,1
5668,-38.75896174,-72.64088912,1
5668,-38.70856886,-72.66140747,1
5668,-38.75419319,-72.65300455,1
5668,-38.75459532,-72.64214043,1
5668,-38.75556065,-72.64210902,1
5668,-38.75687768,-72.65750321,1
5668,-38.75193008,-72.64012108,1
5668,-38.75104391,-72.64248711,1
5668,-38.75670781,-72.6508237,1
5668,-38.76049945,-72.64864312,1
5668,-38.75723034,-72.64236604,1
5668,-38.75409181,-72.64001906,1
5668,-38.76167221,-72.65141722,1
5668,-38.75605735,-72.64137646,1
5668,-38.73257264,-72.57616406,1
5668,-38.75538549,-72.64209818,1
5668,-38.75578938,-72.65454656,1
5668,-38.75533393,-72.64499967,1
5668,-38.74134875,-72.58686734,1
5668,-38.75104522,-72.63771707,1
5668,-38.76176019,-72.65143307,1
5668,-38.75443815,-72.64014866,1
5668,-38.75668611,-72.63975057,1
5668,-38.75584095,-72.64946466,1
5668,-38.75221355,-72.64757697,1
5668,-38.7570596,-72.64207069,1
5668,-38.75525071,-72.65723346,1
5668,-38.72808091,-72.5619586,1
5668,-38.75481166,-72.64057653,1
5668,-38.75621958,-72.64734541,1
5668,-38.71702008,-72.63357489,1
5668,-38.75549621,-72.63978704,1
5668,-38.76023513,-72.65274028,1
5668,-38.75596652,-72.64721323,1
5668,-38.75599352,-72.6565274,1
5668,-38.76105079,-72.65199075,1
5668,-38.7461885,-72.61232953,1
5668,-38.75159531,-72.64075178,1
5668,-38.76015865,-72.6500053,1
5668,-38.75325901,-72.65021872,1
5668,-38.75103142,-72.63795862,1
5668,-38.75647823,-72.65834207,1
5668,-38.75238321,-72.64025299,1
5668,-38.75564696,-72.64130034,1
5668,-38.75636837,-72.64773958,1
5668,-38.75870189,-72.64020125,1
5668,-38.75529149,-72.65125383,1
5668,-38.7503015,-72.64046662,1
5668,-38.75529871,-72.65451793,1
5668,-38.75655336,-72.65030638,1
5668,-38.75374539,-72.63978812,1
5668,-38.75574317,-72.66214601,1
5668,-38.75528617,-72.63942323,1
5668,-38.75594198,-72.6451969,1
5668,-38.75535807,-72.63971782,1
5668,-38.75681316,-72.64856592,1
5668,-38.75518721,-72.66385641,1
5668,-38.75168529,-72.63833075,1
5668,-38.75376875,-72.65362634,1
5668,-38.75763945,-72.64131285,1
5668,-38.75720377,-72.64209097,1
5668,-38.75884495,-72.64002384,1
5668,-38.7613639,-72.65047857,1
5668,-38.75704643,-72.64141973,1
5668,-38.76083981,-72.64919212,1
5668,-38.75308531,-72.63871063,1
5668,-38.75588763,-72.66054019,1
5668,-38.75839278,-72.64241804,1
5668,-38.75111608,-72.66206631,1
5668,-38.75447357,-72.64157053,1
5668,-38.75368166,-72.64758177,1
5668,-38.75485224,-72.64766399,1
5668,-38.76074073,-72.63520214,1
5668,-38.75526672,-72.64076427,1
5668,-38.74897888,-72.60808787,1
5668,-38.75267284,-72.63982424,1
5668,-38.75653808,-72.64811292,1
5668,-38.75365846,-72.65245782,1
5668,-38.76007828,-72.64958843,1
5668,-38.71654053,-72.55923153,1
5668,-38.76000635,-72.64960564,1
5668,-38.73993502,-72.57100761,1
5668,-38.72001639,-72.57024292,1
5668,-38.75085677,-72.66096819,1
5668,-38.75896285,-72.64301286,1
5668,-38.76028467,-72.642381,1
5668,-38.75811612,-72.64006649,1
5668,-38.7606243,-72.65354019,1
5668,-38.75304948,-72.64657356,1
5668,-38.75363644,-72.64010109,1
5668,-38.76069762,-72.6531827,1
5668,-38.75650983,-72.65875857,1
5668,-38.75467413,-72.64087867,1
5668,-38.7547706,-72.64109079,1
5668,-38.75620256,-72.64965685,1
5668,-38.74564138,-72.61394373,1
5668,-38.7557813,-72.64074836,1
5668,-38.75571896,-72.65105991,1
5668,-38.7422185,-72.63558381,1
5668,-38.75995399,-72.65261358,1
5668,-38.76155595,-72.65149059,1
5668,-38.75611485,-72.6615213,1
5668,-38.75959812,-72.64393842,1
5668,-38.76113789,-72.65116781,1
5668,-38.75439288,-72.63947432,1
5668,-38.75222419,-72.64450383,1
5668,-38.7534049,-72.65204814,1
5668,-38.76007721,-72.64817016,1
5668,-38.75870936,-72.6230502,1
5668,-38.76033209,-72.65033555,1
5668,-38.75326398,-72.64855323,1
5668,-38.76011553,-72.65113629,1
5668,-38.7527284,-72.64912421,1
5668,-38.75288899,-72.63858447,1
5668,-38.75611967,-72.65110134,1
5668,-38.75450272,-72.65686216,1
5668,-38.75712466,-72.64225415,1
5668,-38.75349286,-72.65304012,1
5668,-38.75607808,-72.644442,1
5668,-38.7562787,-72.65967358,1
5668,-38.69418955,-72.52838657,1
5668,-38.75947021,-72.64489792,1
5668,-38.75574976,-72.64588289,1
5668,-38.76116155,-72.65003053,1
5668,-38.76036547,-72.65360731,1
5668,-38.75627212,-72.64977351,1
5668,-38.75410871,-72.65243144,1
5668,-38.75638963,-72.65153155,1
5668,-38.75676728,-72.652142,1
5668,-38.76047473,-72.65253953,1
5668,-38.75380567,-72.65194187,1
5668,-38.75262211,-72.64609836,1
5668,-38.75663622,-72.65710422,1
5668,-38.76053425,-72.65384501,1
5668,-38.74976188,-72.64816878,1
5668,-38.75198586,-72.64170921,1
5668,-38.75589112,-72.65653065,1
5668,-38.75619226,-72.6561984,1
5668,-38.76076291,-72.65348651,1
5668,-38.75616261,-72.64493719,1
